order_id,delivery_days,shipping_cost_ngn,warehouse_region
ORD-12693,3,2242.86,Lagos Hub
ORD-12694,5,2045.18,Lagos Hub
ORD-12695,3,1774.61,Abuja Hub
ORD-12696,14,1526.04,Abuja Hub
ORD-12697,2,2671.61,Lagos Hub
ORD-12698,7,1587.1,Lagos Hub
ORD-12699,4,829.56,Lagos Hub
ORD-12700,3,1171.43,Lagos Hub
ORD-12701,7,2546.58,Abuja Hub
ORD-12702,8,1742.76,Lagos Hub
ORD-12703,1,2133.86,Abuja Hub
ORD-12704,4,745.03,Abuja Hub
ORD-12705,10,2454.49,PH Hub
ORD-12706,2,1944.15,Abuja Hub
ORD-12707,4,906.04,Abuja Hub
ORD-12708,3,1473.87,Lagos Hub
ORD-12709,2,2097.6,Lagos Hub
ORD-12710,2,2695.13,Lagos Hub
ORD-12711,4,2491.63,Abuja Hub
ORD-12712,5,1921.42,Lagos Hub
ORD-12713,14,1306.4,Abuja Hub
ORD-12714,8,2962.83,PH Hub
ORD-12715,5,3029.46,PH Hub
ORD-12716,1,2572.64,Lagos Hub
ORD-12717,4,1526.07,PH Hub
ORD-12718,3,1033.82,Lagos Hub
ORD-12719,4,3450.84,Lagos Hub
ORD-12720,4,2374.48,Lagos Hub
ORD-12721,3,1040.57,Abuja Hub
ORD-12722,3,519.43,Abuja Hub
ORD-12723,4,2553.05,Lagos Hub
ORD-12724,3,3493.73,Lagos Hub
ORD-12725,3,1050.14,Lagos Hub
ORD-12726,6,2544.8,Lagos Hub
ORD-12727,4,2733.05,Lagos Hub
ORD-12728,6,2859.22,Lagos Hub
ORD-12729,10,959.8,Abuja Hub
ORD-12730,2,561.09,Lagos Hub
ORD-12731,2,3153.49,Abuja Hub
ORD-12732,2,3291.19,PH Hub
ORD-12733,2,1972.8,Lagos Hub
ORD-12734,6,1933.59,Lagos Hub
ORD-12735,4,2547.86,Lagos Hub
ORD-12736,3,1756.25,Lagos Hub
ORD-12737,4,567.68,Abuja Hub
ORD-12738,7,3480.63,PH Hub
ORD-12739,3,2580.17,Lagos Hub
ORD-12740,5,745.66,Lagos Hub
ORD-12741,5,1440.04,Lagos Hub
ORD-12742,2,3367.23,Lagos Hub
ORD-12743,5,616.2,Lagos Hub
ORD-12744,6,2927.52,Lagos Hub
ORD-12745,1,1320.53,Lagos Hub
ORD-12746,1,2452.99,PH Hub
ORD-12747,5,1943.69,Lagos Hub
ORD-12748,3,735.49,Abuja Hub
ORD-12749,3,2737.45,Lagos Hub
ORD-12750,5,1227.93,Lagos Hub
ORD-12751,4,1758.94,Lagos Hub
ORD-12752,4,2124.23,Lagos Hub
ORD-12753,4,2482.72,Lagos Hub
ORD-12754,4,1063.78,Abuja Hub
ORD-12755,2,1674.73,Lagos Hub
ORD-12756,5,890.05,Abuja Hub
ORD-12757,3,551.52,Lagos Hub
ORD-12758,6,791.18,Abuja Hub
ORD-12759,1,1734.92,Lagos Hub
ORD-12760,6,1098.56,Lagos Hub
ORD-12761,2,837.31,PH Hub
ORD-12762,1,2509.58,Lagos Hub
ORD-12763,3,1805.24,Lagos Hub
ORD-12764,3,1862.08,Lagos Hub
ORD-12765,4,3283.14,Lagos Hub
ORD-12766,5,1864.82,Abuja Hub
ORD-12767,4,2454.81,PH Hub
ORD-12768,2,798.92,PH Hub
ORD-12769,3,1185.88,Lagos Hub
ORD-12770,2,3247.02,Lagos Hub
ORD-12771,4,2239.09,Lagos Hub
ORD-12772,5,1788.21,PH Hub
ORD-12773,10,726.21,Abuja Hub
ORD-12774,5,2678.12,Lagos Hub
ORD-12775,2,744.87,Abuja Hub
ORD-12776,4,832.8,Abuja Hub
ORD-12777,2,1943.04,Lagos Hub
ORD-12778,4,2302.99,PH Hub
ORD-12779,4,639.59,Lagos Hub
ORD-12780,7,635.7,Lagos Hub
ORD-12781,2,2981.71,Lagos Hub
ORD-12782,6,1883.85,Lagos Hub
ORD-12783,10,2674.41,Lagos Hub
ORD-12784,2,1455.08,Abuja Hub
ORD-12785,1,2950.28,Abuja Hub
ORD-12786,1,2472.52,Lagos Hub
ORD-12787,3,2180.45,PH Hub
ORD-12788,3,1439.29,Lagos Hub
ORD-12789,1,3278.61,Abuja Hub
ORD-12790,7,1513.62,Lagos Hub
ORD-12791,3,2290.48,Lagos Hub
ORD-12792,5,2472.15,Lagos Hub
ORD-12793,3,1328.59,Lagos Hub
ORD-12794,3,1281.06,Lagos Hub
ORD-12795,3,2242.81,PH Hub
ORD-12796,3,1386.02,Lagos Hub
ORD-12797,2,3436.99,Lagos Hub
ORD-12798,4,2619.55,Lagos Hub
ORD-12799,3,2647.9,Abuja Hub
ORD-12800,3,1208.85,Abuja Hub
ORD-12801,3,1811.27,Abuja Hub
ORD-12802,4,3380.81,Abuja Hub
ORD-12803,5,817.61,PH Hub
ORD-12804,2,2798.39,Abuja Hub
ORD-12805,7,2548.36,Abuja Hub
ORD-12806,5,647.99,Lagos Hub
ORD-12807,8,1677.77,Abuja Hub
ORD-12808,3,826.22,Abuja Hub
ORD-12809,2,3463.92,Abuja Hub
ORD-12810,10,1245.11,Abuja Hub
ORD-12811,6,1796.79,Lagos Hub
ORD-12812,2,688.84,Lagos Hub
ORD-12813,2,1556.74,Abuja Hub
ORD-12814,4,1041.38,Abuja Hub
ORD-12815,4,743.81,Lagos Hub
ORD-12816,7,1011.71,Lagos Hub
ORD-12817,4,2897.03,Abuja Hub
ORD-12818,7,1781.84,Abuja Hub
ORD-12819,7,2659.2,Abuja Hub
ORD-12820,3,1596.35,Lagos Hub
ORD-12821,2,3154.74,Lagos Hub
ORD-12822,4,1297.33,Lagos Hub
ORD-12823,3,2840.17,Lagos Hub
ORD-12824,5,1406.74,PH Hub
ORD-12825,2,3235.68,Lagos Hub
ORD-12826,3,2938.83,Lagos Hub
ORD-12827,7,2873.92,Abuja Hub
ORD-12828,6,867.78,PH Hub
ORD-12829,6,2545.39,Lagos Hub
ORD-12830,7,1915.56,Abuja Hub
ORD-12831,3,3374.29,Abuja Hub
ORD-12832,5,1037.11,Lagos Hub
ORD-12833,1,822.36,PH Hub
ORD-12834,6,1461.19,Lagos Hub
ORD-12835,3,2144.28,Abuja Hub
ORD-12836,3,1041.23,Lagos Hub
ORD-12837,3,1359.33,Lagos Hub
ORD-12838,7,2706.01,Lagos Hub
ORD-12839,10,3130.44,Lagos Hub
ORD-12840,4,938.63,Lagos Hub
ORD-12841,3,1744.38,Lagos Hub
ORD-12842,10,2550.99,Lagos Hub
ORD-12843,4,1374.76,Lagos Hub
ORD-12844,3,748.52,Lagos Hub
ORD-12845,10,772.8,Abuja Hub
ORD-12846,5,1556.99,Abuja Hub
ORD-12847,7,1381.21,Lagos Hub
ORD-12848,1,1476.24,Abuja Hub
ORD-12849,4,2929.02,Lagos Hub
ORD-12850,4,1758.42,Abuja Hub
ORD-12851,6,1131.59,Lagos Hub
ORD-12852,4,2319.69,Lagos Hub
ORD-12853,3,560.11,PH Hub
ORD-12854,3,1371.17,Lagos Hub
ORD-12855,5,3226.35,Abuja Hub
ORD-12856,8,1457.52,Abuja Hub
ORD-12857,2,565.5,Abuja Hub
ORD-12858,5,1844.69,Abuja Hub
ORD-12859,3,2378.63,Lagos Hub
ORD-12860,2,1943.19,Lagos Hub
ORD-12861,5,865.23,Lagos Hub
ORD-12862,10,1986.08,Lagos Hub
ORD-12863,4,1889.87,Lagos Hub
ORD-12864,4,3162.49,Lagos Hub
ORD-12865,3,2062.46,Lagos Hub
ORD-12866,3,2993.91,Lagos Hub
ORD-12867,4,903.85,Abuja Hub
ORD-12868,3,1162.02,Abuja Hub
ORD-12869,4,2194.52,PH Hub
ORD-12870,6,1680.91,PH Hub
ORD-12871,4,2050.76,Abuja Hub
ORD-12872,3,613.1,Lagos Hub
ORD-12873,4,3365.65,Lagos Hub
ORD-12874,10,1576.54,Lagos Hub
ORD-12875,5,2311.7,Lagos Hub
ORD-12876,3,2652.38,Abuja Hub
ORD-12877,2,1677.02,Lagos Hub
ORD-12878,5,1258.65,Lagos Hub
ORD-12879,4,1397.32,Lagos Hub
ORD-12880,3,3188.0,Lagos Hub
ORD-12881,6,3037.16,Abuja Hub
ORD-12882,3,2761.28,PH Hub
ORD-12883,7,1046.39,PH Hub
ORD-12884,3,944.41,Lagos Hub
ORD-12885,8,2245.73,Abuja Hub
ORD-12886,3,2821.96,Lagos Hub
ORD-12887,3,514.63,Lagos Hub
ORD-12888,5,3412.49,Lagos Hub
ORD-12889,2,2719.3,Lagos Hub
ORD-12890,4,2413.71,Lagos Hub
ORD-12891,3,1641.25,Abuja Hub
ORD-12892,5,2588.67,Abuja Hub
ORD-12893,5,1031.7,Lagos Hub
ORD-12894,6,3186.48,Lagos Hub
ORD-12895,4,2782.25,PH Hub
ORD-12896,7,3012.88,Abuja Hub
ORD-12897,4,928.13,Lagos Hub
ORD-12898,5,1902.46,Lagos Hub
ORD-12899,2,1512.52,Abuja Hub
ORD-12900,2,2215.59,Lagos Hub
ORD-12901,4,1540.37,Lagos Hub
ORD-12902,8,2710.58,Abuja Hub
ORD-12903,6,1842.97,Lagos Hub
ORD-12904,5,1389.05,Lagos Hub
ORD-12905,1,2271.0,PH Hub
ORD-12906,14,1663.13,Lagos Hub
ORD-12907,2,2906.59,Lagos Hub
ORD-12908,5,608.05,Lagos Hub
ORD-12909,4,1672.56,PH Hub
ORD-12910,8,1723.8,PH Hub
ORD-12911,1,1803.85,Lagos Hub
ORD-12912,4,1602.76,Lagos Hub
ORD-12913,5,1542.87,Lagos Hub
ORD-12914,4,2837.31,Lagos Hub
ORD-12915,4,2000.81,Lagos Hub
ORD-12916,3,2547.82,Lagos Hub
ORD-12917,4,733.05,Lagos Hub
ORD-12918,5,2139.36,Lagos Hub
ORD-12919,10,3348.02,Lagos Hub
ORD-12920,6,2496.32,Lagos Hub
ORD-12921,3,2194.65,Abuja Hub
ORD-12922,3,583.26,Lagos Hub
ORD-12923,6,762.9,Abuja Hub
ORD-12924,6,2134.94,PH Hub
ORD-12925,3,500.97,PH Hub
ORD-12926,3,1748.76,Abuja Hub
ORD-12927,3,2733.98,Abuja Hub
ORD-12928,4,1958.9,Abuja Hub
ORD-12929,3,1208.9,PH Hub
ORD-12930,5,967.78,Abuja Hub
ORD-12931,2,1519.98,Abuja Hub
ORD-12932,5,2519.06,Abuja Hub
ORD-12933,1,961.08,Abuja Hub
ORD-12934,6,1971.28,Lagos Hub
ORD-12935,4,1628.63,Lagos Hub
ORD-12936,3,650.61,PH Hub
ORD-12937,2,3406.85,Lagos Hub
ORD-12938,3,1875.24,Lagos Hub
ORD-12939,5,3301.41,Abuja Hub
ORD-12940,4,2005.98,Lagos Hub
ORD-12941,5,677.65,Lagos Hub
ORD-12942,5,3075.22,Lagos Hub
ORD-12943,8,596.38,PH Hub
ORD-12944,3,1473.18,Lagos Hub
ORD-12945,3,743.25,Abuja Hub
ORD-12946,1,1463.29,Lagos Hub
ORD-12947,4,1957.79,Lagos Hub
ORD-12948,3,1024.73,Lagos Hub
ORD-12949,2,2619.35,Lagos Hub
ORD-12950,3,1003.94,Abuja Hub
ORD-12951,5,2975.8,Lagos Hub
ORD-12952,3,3058.27,Lagos Hub
ORD-12953,4,2061.12,Lagos Hub
ORD-12954,10,1325.23,Abuja Hub
ORD-12955,3,1201.57,PH Hub
ORD-12956,6,1933.77,Abuja Hub
ORD-12957,3,1509.57,Abuja Hub
ORD-12958,3,2675.47,Lagos Hub
ORD-12959,14,891.24,Lagos Hub
ORD-12960,4,3419.82,PH Hub
ORD-12961,2,622.91,PH Hub
ORD-12962,7,2043.1,Lagos Hub
ORD-12963,7,1270.18,Abuja Hub
ORD-12964,3,2373.26,Lagos Hub
ORD-12965,5,2013.49,Lagos Hub
ORD-12966,3,2679.96,Lagos Hub
ORD-12967,2,2702.65,Lagos Hub
ORD-12968,4,3372.38,Lagos Hub
ORD-12969,5,1201.69,Lagos Hub
ORD-12970,6,1023.88,Abuja Hub
ORD-12971,7,2086.37,Lagos Hub
ORD-12972,7,1157.97,Abuja Hub
ORD-12973,5,2048.25,Abuja Hub
ORD-12974,4,1799.78,Abuja Hub
ORD-12975,2,745.41,Lagos Hub
ORD-12976,10,1457.5,Lagos Hub
ORD-12977,6,2057.56,Lagos Hub
ORD-12978,2,1955.31,Abuja Hub
ORD-12979,4,1380.58,PH Hub
ORD-12980,5,2622.82,Lagos Hub
ORD-12981,3,1990.85,Abuja Hub
ORD-12982,4,785.16,Lagos Hub
ORD-12983,6,3160.19,Lagos Hub
ORD-12984,3,1281.03,Abuja Hub
ORD-12985,1,2760.77,Lagos Hub
ORD-12986,3,1777.54,Abuja Hub
ORD-12987,5,3028.8,Abuja Hub
ORD-12988,3,1404.3,Lagos Hub
ORD-12989,4,3081.84,Abuja Hub
ORD-12990,5,1108.78,Lagos Hub
ORD-12991,5,3241.28,Lagos Hub
ORD-12992,4,3435.67,Abuja Hub
ORD-12993,5,1150.93,Lagos Hub
ORD-12994,4,701.57,Abuja Hub
ORD-12995,3,1013.81,Abuja Hub
ORD-12996,5,1884.79,Lagos Hub
ORD-12997,3,3481.2,Lagos Hub
ORD-12998,3,3198.55,Abuja Hub
ORD-12999,3,3444.11,Lagos Hub
ORD-13000,3,2867.64,Lagos Hub
ORD-13001,5,3283.12,Abuja Hub
ORD-13002,3,2693.37,Abuja Hub
ORD-13003,6,3341.8,Abuja Hub
ORD-13004,5,2221.07,Abuja Hub
ORD-13005,4,731.24,Abuja Hub
ORD-13006,3,3484.46,PH Hub
ORD-13007,4,1279.0,PH Hub
ORD-13008,10,1293.31,Lagos Hub
ORD-13009,2,1258.07,Lagos Hub
ORD-13010,2,583.47,Abuja Hub
ORD-13011,3,3137.96,PH Hub
ORD-13012,6,2193.86,PH Hub
ORD-13013,2,3087.51,Lagos Hub
ORD-13014,4,611.65,Lagos Hub
ORD-13015,3,1538.91,Lagos Hub
ORD-13016,7,1993.04,Abuja Hub
ORD-13017,5,1831.51,Lagos Hub
ORD-13018,6,1926.89,Lagos Hub
ORD-13019,4,1807.65,Abuja Hub
ORD-13020,2,3252.52,Lagos Hub
ORD-13021,5,3062.5,Lagos Hub
ORD-13022,7,3071.71,Abuja Hub
ORD-13023,2,1197.4,Abuja Hub
ORD-13024,5,2056.32,Lagos Hub
ORD-13025,5,2805.8,Abuja Hub
ORD-13026,5,2175.8,Lagos Hub
ORD-13027,5,2253.77,Abuja Hub
ORD-13028,6,2063.48,Lagos Hub
ORD-13029,4,769.63,Lagos Hub
ORD-13030,8,640.22,Lagos Hub
ORD-13031,4,3431.62,Abuja Hub
ORD-13032,8,1815.57,PH Hub
ORD-13033,3,1048.03,Lagos Hub
ORD-13034,2,2690.08,Abuja Hub
ORD-13035,3,1002.58,Lagos Hub
ORD-13036,4,1741.05,Lagos Hub
ORD-13037,2,2103.67,Lagos Hub
ORD-13038,3,1002.43,Abuja Hub
ORD-13039,4,1356.92,Lagos Hub
ORD-13040,2,1301.62,Lagos Hub
ORD-13041,3,818.71,Lagos Hub
ORD-13042,5,924.33,Lagos Hub
ORD-13043,4,2105.2,Lagos Hub
ORD-13044,7,503.67,Abuja Hub
ORD-13045,4,2297.27,Lagos Hub
ORD-13046,6,2882.58,Lagos Hub
ORD-13047,3,1774.11,Lagos Hub
ORD-13048,2,1953.58,Lagos Hub
ORD-13049,5,1954.07,Abuja Hub
ORD-13050,6,956.33,Lagos Hub
ORD-13051,10,1449.37,Abuja Hub
ORD-13052,4,1850.15,Lagos Hub
ORD-13053,6,998.5,PH Hub
ORD-13054,3,2058.29,Lagos Hub
ORD-13055,3,1577.82,PH Hub
ORD-13056,3,2289.27,Lagos Hub
ORD-13057,6,2778.13,Lagos Hub
ORD-13058,6,808.47,Abuja Hub
ORD-13059,4,1355.83,Lagos Hub
ORD-13060,4,1224.29,Abuja Hub
ORD-13061,7,554.29,Abuja Hub
ORD-13062,4,614.04,Abuja Hub
ORD-13063,7,2836.75,PH Hub
ORD-13064,3,1874.84,Lagos Hub
ORD-13065,3,1129.27,Abuja Hub
ORD-13066,8,1507.96,Lagos Hub
ORD-13067,4,2755.27,PH Hub
ORD-13068,3,501.28,Lagos Hub
ORD-13069,5,1175.3,PH Hub
ORD-13070,4,2755.91,Abuja Hub
ORD-13071,3,3277.78,Abuja Hub
ORD-13072,3,1087.06,Lagos Hub
ORD-13073,3,2387.26,Lagos Hub
ORD-13074,6,2275.14,Abuja Hub
ORD-13075,3,742.02,Lagos Hub
ORD-13076,3,648.34,Lagos Hub
ORD-13077,3,3169.0,PH Hub
ORD-13078,3,2258.11,Lagos Hub
ORD-13079,4,2278.57,PH Hub
ORD-13080,10,2760.84,Lagos Hub
ORD-13081,2,1290.4,Lagos Hub
ORD-13082,3,2807.24,Lagos Hub
ORD-13083,3,1024.71,Lagos Hub
ORD-13084,4,3139.91,Lagos Hub
ORD-13085,2,2075.91,PH Hub
ORD-13086,4,2601.84,PH Hub
ORD-13087,4,1356.37,PH Hub
ORD-13088,2,1434.01,Lagos Hub
ORD-13089,7,712.92,Abuja Hub
ORD-13090,2,1991.9,Lagos Hub
ORD-13091,5,1384.16,Lagos Hub
ORD-13092,2,2663.11,PH Hub
ORD-13093,2,3481.41,Abuja Hub
ORD-13094,3,2505.03,Abuja Hub
ORD-13095,2,527.05,Lagos Hub
ORD-13096,3,1337.09,Lagos Hub
ORD-13097,6,1846.28,Lagos Hub
ORD-13098,2,2883.28,Abuja Hub
ORD-13099,5,616.15,PH Hub
ORD-13100,8,3419.68,Lagos Hub
ORD-13101,4,1314.04,Lagos Hub
ORD-13102,2,3133.25,Abuja Hub
ORD-13103,5,2292.09,Lagos Hub
ORD-13104,7,2763.97,Abuja Hub
ORD-13105,5,2961.65,Lagos Hub
ORD-13106,4,862.22,Abuja Hub
ORD-13107,5,1395.1,Abuja Hub
ORD-13108,4,540.37,PH Hub
ORD-13109,4,2639.71,Lagos Hub
ORD-13110,3,2183.73,Lagos Hub
ORD-13111,6,744.7,Abuja Hub
ORD-13112,2,3295.43,Lagos Hub
ORD-13113,3,2045.31,Lagos Hub
ORD-13114,3,1893.58,Lagos Hub
ORD-13115,8,1459.89,Abuja Hub
ORD-13116,5,1895.03,Abuja Hub
ORD-13117,5,930.56,Lagos Hub
ORD-13118,4,3458.95,Lagos Hub
ORD-13119,8,1174.39,Lagos Hub
ORD-13120,2,1622.16,Lagos Hub
ORD-13121,3,2295.67,Lagos Hub
ORD-13122,3,2292.28,Abuja Hub
ORD-13123,3,1101.54,PH Hub
ORD-13124,1,3012.89,PH Hub
ORD-13125,3,2812.33,Lagos Hub
ORD-13126,7,2049.03,Lagos Hub
ORD-13127,4,1275.24,Lagos Hub
ORD-13128,5,892.72,Lagos Hub
ORD-13129,2,3212.99,Abuja Hub
ORD-13130,7,1053.91,Abuja Hub
ORD-13131,4,1511.75,Lagos Hub
ORD-13132,1,1539.54,Lagos Hub
ORD-13133,2,836.68,Lagos Hub
ORD-13134,4,2238.39,PH Hub
ORD-13135,10,3157.75,Abuja Hub
ORD-13136,10,1900.03,Lagos Hub
ORD-13137,3,1320.55,Lagos Hub
ORD-13138,4,1332.69,Lagos Hub
ORD-13139,4,3397.33,Lagos Hub
ORD-13140,2,973.31,Lagos Hub
ORD-13141,2,2845.42,Lagos Hub
ORD-13142,7,2327.51,Lagos Hub
ORD-13143,3,992.43,Lagos Hub
ORD-13144,5,2580.32,PH Hub
ORD-13145,6,841.05,PH Hub
ORD-13146,4,2994.15,PH Hub
ORD-13147,5,1507.72,Lagos Hub
ORD-13148,1,2377.52,Lagos Hub
ORD-13149,5,2435.07,Abuja Hub
ORD-13150,8,3202.31,Lagos Hub
ORD-13151,4,1087.17,Lagos Hub
ORD-13152,4,1473.96,Abuja Hub
ORD-13153,2,3209.54,PH Hub
ORD-13154,4,773.5,Abuja Hub
ORD-13155,3,1378.91,Lagos Hub
ORD-13156,6,2128.98,Abuja Hub
ORD-13157,7,666.75,PH Hub
ORD-13158,2,3300.67,Lagos Hub
ORD-13159,7,760.94,Abuja Hub
ORD-13160,4,1246.73,PH Hub
ORD-13161,3,1222.52,Lagos Hub
ORD-13162,5,838.04,Lagos Hub
ORD-13163,2,3045.45,Lagos Hub
ORD-13164,4,2764.95,Lagos Hub
ORD-13165,4,2092.77,Lagos Hub
ORD-13166,2,1559.1,Lagos Hub
ORD-13167,3,1749.59,Abuja Hub
ORD-13168,4,2494.35,Lagos Hub
ORD-13169,10,1784.31,Lagos Hub
ORD-13170,5,2631.1,Lagos Hub
ORD-13171,6,2238.1,Lagos Hub
ORD-13172,7,1207.64,Lagos Hub
ORD-13173,4,3108.64,Lagos Hub
ORD-13174,6,2578.62,Lagos Hub
ORD-13175,1,2775.38,PH Hub
ORD-13176,7,3084.04,PH Hub
ORD-13177,10,3270.84,Lagos Hub
ORD-13178,1,2944.21,Abuja Hub
ORD-13179,5,3429.53,Lagos Hub
ORD-13180,2,3204.54,Abuja Hub
ORD-13181,3,887.7,Lagos Hub
ORD-13182,5,817.34,Lagos Hub
ORD-13183,4,3373.06,Lagos Hub
ORD-13184,1,3240.35,Abuja Hub
ORD-13185,5,2558.55,Lagos Hub
ORD-13186,8,3486.83,Abuja Hub
ORD-13187,3,2344.56,PH Hub
ORD-13188,6,575.04,Lagos Hub
ORD-13189,3,1044.27,PH Hub
ORD-13190,6,1543.1,PH Hub
ORD-13191,2,1665.92,Abuja Hub
ORD-13192,4,612.71,Lagos Hub
ORD-13193,5,1059.88,PH Hub
ORD-13194,3,3293.22,Lagos Hub
ORD-13195,2,1723.41,Lagos Hub
ORD-13196,7,706.6,Lagos Hub
ORD-13197,5,952.76,Lagos Hub
ORD-13198,3,2943.57,Lagos Hub
ORD-13199,5,1840.71,Abuja Hub
ORD-13200,5,2604.57,Lagos Hub
ORD-13201,5,1605.65,Lagos Hub
ORD-13202,6,3314.41,Abuja Hub
ORD-13203,6,1631.34,Lagos Hub
ORD-13204,3,1160.83,Lagos Hub
ORD-13205,5,1152.15,Lagos Hub
ORD-13206,4,1607.4,Lagos Hub
ORD-13207,6,3021.92,PH Hub
ORD-13208,4,2433.99,Lagos Hub
ORD-13209,3,1171.23,Abuja Hub
ORD-13210,2,1240.68,Abuja Hub
ORD-13211,4,1997.9,Lagos Hub
ORD-13212,5,2653.03,Lagos Hub
ORD-13213,14,819.59,PH Hub
ORD-13214,4,2331.9,Lagos Hub
ORD-13215,4,3091.58,Lagos Hub
ORD-13216,6,1868.7,Lagos Hub
ORD-13217,4,2418.81,Abuja Hub
ORD-13218,5,1195.42,Abuja Hub
ORD-13219,5,999.9,PH Hub
ORD-13220,2,671.51,Abuja Hub
ORD-13221,1,2530.44,Lagos Hub
ORD-13222,2,2454.14,Lagos Hub
ORD-13223,4,3414.83,Lagos Hub
ORD-13224,1,2795.5,Lagos Hub
ORD-13225,5,818.34,PH Hub
ORD-13226,2,2534.08,Lagos Hub
ORD-13227,2,1145.25,Lagos Hub
ORD-13228,3,2943.63,PH Hub
ORD-13229,3,1017.88,Abuja Hub
ORD-13230,3,3108.52,Lagos Hub
ORD-13231,5,1751.44,Lagos Hub
ORD-13232,3,2542.24,Lagos Hub
ORD-13233,4,2949.55,Abuja Hub
ORD-13234,3,1387.95,Abuja Hub
ORD-13235,4,3427.7,Lagos Hub
ORD-13236,1,1034.77,Lagos Hub
ORD-13237,3,784.8,Abuja Hub
ORD-13238,1,3440.94,Lagos Hub
ORD-13239,3,2562.17,PH Hub
ORD-13240,5,1615.38,PH Hub
ORD-13241,4,1967.34,Lagos Hub
ORD-13242,3,1852.34,Lagos Hub
ORD-13243,5,1151.78,Lagos Hub
ORD-13244,2,3384.83,Lagos Hub
ORD-13245,4,746.05,PH Hub
ORD-13246,4,2468.93,Lagos Hub
ORD-13247,3,1380.1,Abuja Hub
ORD-13248,2,1531.68,Abuja Hub
ORD-13249,2,2904.92,Lagos Hub
ORD-13250,3,540.68,PH Hub
ORD-13251,3,2090.58,Abuja Hub
ORD-13252,3,2357.85,PH Hub
ORD-13253,4,3126.69,Lagos Hub
ORD-13254,2,2623.65,PH Hub
ORD-13255,4,2459.37,Lagos Hub
ORD-13256,4,1819.62,Lagos Hub
ORD-13257,3,2201.35,Lagos Hub
ORD-13258,7,2464.32,Lagos Hub
ORD-13259,3,2502.02,Abuja Hub
ORD-13260,3,711.93,Lagos Hub
ORD-13261,4,3256.39,Abuja Hub
ORD-13262,2,3416.87,Abuja Hub
ORD-13263,1,3299.7,Lagos Hub
ORD-13264,7,3011.16,PH Hub
ORD-13265,4,2100.66,Abuja Hub
ORD-13266,3,707.02,Abuja Hub
ORD-13267,8,3494.64,Lagos Hub
ORD-13268,10,1325.86,Lagos Hub
ORD-13269,2,2030.15,Lagos Hub
ORD-13270,3,1479.32,Abuja Hub
ORD-13271,5,500.51,Lagos Hub
ORD-13272,1,976.88,PH Hub
ORD-13273,1,2954.03,Lagos Hub
ORD-13274,3,1155.6,PH Hub
ORD-13275,4,1892.26,PH Hub
ORD-13276,8,1379.29,Lagos Hub
ORD-13277,6,1101.98,PH Hub
ORD-13278,3,1108.22,Abuja Hub
ORD-13279,3,1219.5,Abuja Hub
ORD-13280,3,1504.64,PH Hub
ORD-13281,6,1329.72,Abuja Hub
ORD-13282,3,2325.65,Lagos Hub
ORD-13283,3,1417.47,Abuja Hub
ORD-13284,6,3222.09,Lagos Hub
ORD-13285,6,1171.86,Lagos Hub
ORD-13286,5,678.17,Lagos Hub
ORD-13287,6,1065.23,Lagos Hub
ORD-13288,4,2322.07,PH Hub
ORD-13289,10,2644.71,Lagos Hub
ORD-13290,3,1895.68,Lagos Hub
ORD-13291,3,1134.65,Lagos Hub
ORD-13292,3,3452.18,Lagos Hub
ORD-13293,3,1140.64,Lagos Hub
ORD-13294,4,1596.79,Lagos Hub
ORD-13295,3,1722.37,PH Hub
ORD-13296,5,2713.15,Lagos Hub
ORD-13297,3,2071.48,Lagos Hub
ORD-13298,3,3108.9,Lagos Hub
ORD-13299,2,1698.56,Lagos Hub
ORD-13300,3,1162.04,PH Hub
ORD-13301,5,2677.81,Lagos Hub
ORD-13302,2,1217.37,Lagos Hub
ORD-13303,4,2443.06,PH Hub
ORD-13304,3,1888.92,Abuja Hub
ORD-13305,3,1929.81,Abuja Hub
ORD-13306,3,1814.14,Lagos Hub
ORD-13307,8,2494.62,Abuja Hub
ORD-13308,8,1948.91,Abuja Hub
ORD-13309,2,603.21,Lagos Hub
ORD-13310,5,701.9,Lagos Hub
ORD-13311,7,2319.22,Lagos Hub
ORD-13312,5,3119.2,Lagos Hub
ORD-13313,3,2436.05,PH Hub
ORD-13314,5,2110.57,Abuja Hub
ORD-13315,6,3179.33,PH Hub
ORD-13316,5,543.12,Lagos Hub
ORD-13317,8,2752.77,Abuja Hub
ORD-13318,6,3459.63,PH Hub
ORD-13319,3,2310.41,Lagos Hub
ORD-13320,2,3300.54,PH Hub
ORD-13321,5,1159.09,Lagos Hub
ORD-13322,3,2487.64,Lagos Hub
ORD-13323,2,832.94,PH Hub
ORD-13324,4,2849.9,Lagos Hub
ORD-13325,5,642.55,Lagos Hub
ORD-13326,8,2730.22,Lagos Hub
ORD-13327,10,3041.54,Abuja Hub
ORD-13328,4,1657.74,Lagos Hub
ORD-13329,2,1244.13,Lagos Hub
ORD-13330,8,1955.39,PH Hub
ORD-13331,1,1671.46,Lagos Hub
ORD-13332,6,2923.9,Abuja Hub
ORD-13333,7,3441.05,Lagos Hub
ORD-13334,4,2548.88,PH Hub
ORD-13335,4,724.58,Abuja Hub
ORD-13336,5,2042.06,Abuja Hub
ORD-13337,4,1341.56,Abuja Hub
ORD-13338,4,3170.52,PH Hub
ORD-13339,4,3099.55,Abuja Hub
ORD-13340,2,1776.01,PH Hub
ORD-13341,4,2480.62,PH Hub
