order_id,order_date,category,quantity,unit_price_ngn,discount_pct,gmv_ngn,order_status
ORD-13484,2023-05-02,Baby & Kids,3,12779.11,15,32586.72,Completed
ORD-13485,2023-05-15,Beauty & Health,1,11206.1,0,11206.1,Cancelled
ORD-13486,2023-02-06,Office Supplies,3,7544.35,5,21501.4,Completed
ORD-13487,2023-05-14,Fashion,2,12117.18,0,24234.35,Completed
ORD-13488,2023-07-07,Electronics,2,59859.92,0,119719.84,Completed
ORD-13489,2023-09-15,Sports & Fitness,2,16402.11,20,26243.38,Completed
ORD-13490,2023-04-27,Baby & Kids,1,12722.15,0,12722.15,Cancelled
ORD-13491,2023-03-08,Fashion,2,9737.9,15,16554.44,Completed
ORD-13492,2023-02-02,Home & Living,1,24634.47,10,22171.03,Completed
ORD-13493,2023-03-05,Beauty & Health,2,9040.33,5,17176.62,Returned
ORD-13494,2023-09-05,Electronics,2,93961.31,15,159734.23,Cancelled
ORD-13495,2023-10-22,Books & Stationery,1,3391.14,0,3391.14,Completed
ORD-13496,2023-05-07,Fashion,1,14664.93,0,14664.93,Cancelled
ORD-13497,2023-07-17,Groceries,2,5253.61,20,8405.78,Completed
ORD-13498,2023-03-03,Electronics,2,89815.21,10,161667.38,Completed
ORD-13499,2023-05-06,Phones & Tablets,2,106539.95,20,170463.91,Cancelled
ORD-13500,2023-08-03,Electronics,1,62397.44,0,62397.44,Completed
ORD-13501,2023-03-27,Groceries,2,4582.45,0,9164.89,Completed
ORD-13502,2023-01-15,Home & Living,1,20071.75,10,18064.58,Completed
ORD-13503,2023-12-16,Sports & Fitness,3,19434.31,0,58302.92,Cancelled
ORD-13504,2023-07-22,Electronics,2,118052.92,20,188884.67,Completed
ORD-13505,2023-10-11,Fashion,1,10753.64,15,9140.59,Completed
ORD-13506,2023-10-07,Groceries,3,3030.88,0,9092.63,Completed
ORD-13507,2023-08-31,Electronics,3,117076.05,10,316105.34,Cancelled
ORD-13508,2023-09-03,Electronics,1,63528.82,0,63528.82,Completed
ORD-13509,2023-05-13,Fashion,3,8540.5,20,20497.19,Completed
ORD-13510,2023-07-10,Home & Living,1,30134.25,0,30134.25,Completed
ORD-13511,2023-11-10,Books & Stationery,2,4429.14,0,8858.28,Cancelled
ORD-13512,2023-02-16,Electronics,3,93395.23,0,280185.69,Completed
ORD-13513,2023-06-26,Electronics,1,69309.23,0,69309.23,Cancelled
ORD-13514,2023-09-16,Sports & Fitness,3,19687.59,20,47250.22,Completed
ORD-13515,2023-02-04,Fashion,1,9363.1,20,7490.48,Completed
ORD-13516,2023-05-17,Automotive,2,80935.08,20,129496.12,Returned
ORD-13517,2023-08-22,Fashion,2,15385.78,0,30771.57,Completed
ORD-13518,2023-04-29,Home & Living,2,24044.09,15,40874.95,Returned
ORD-13519,2023-12-11,Gaming,3,46771.13,0,140313.38,Completed
ORD-13520,2023-05-25,Electronics,2,74339.59,15,126377.3,Cancelled
ORD-13521,2023-10-02,Electronics,3,96616.68,10,260865.05,Completed
ORD-13522,2023-11-14,Fashion,1,8744.95,15,7433.21,Completed
ORD-13523,2023-04-25,Beauty & Health,1,10621.18,20,8496.94,Returned
ORD-13524,2023-07-23,Groceries,2,4963.22,10,8933.79,Completed
ORD-13525,2023-01-09,Sports & Fitness,2,18779.21,0,37558.42,Completed
ORD-13526,2023-02-16,Home & Living,1,17004.35,0,17004.35,Completed
ORD-13527,2023-10-10,Electronics,1,79128.9,20,63303.12,Completed
ORD-13528,2023-06-29,Fashion,3,8715.75,15,22225.17,Completed
ORD-13529,2023-03-06,Phones & Tablets,3,108496.5,0,325489.5,Completed
ORD-13530,2023-06-01,Baby & Kids,1,12159.51,0,12159.51,Completed
ORD-13531,2023-07-24,Phones & Tablets,1,132434.83,20,105947.87,Completed
ORD-13532,2023-09-24,Groceries,1,4180.36,10,3762.33,Completed
ORD-13533,2023-04-13,Groceries,2,3488.22,5,6627.62,Completed
ORD-13534,2023-04-08,Fashion,2,11932.32,15,20284.95,Completed
ORD-13535,2023-05-06,Office Supplies,1,8782.67,10,7904.4,Completed
ORD-13536,2023-04-01,Groceries,1,3071.71,0,3071.71,Completed
ORD-13537,2023-03-07,Fashion,2,11697.36,0,23394.72,Completed
ORD-13538,2023-07-27,Beauty & Health,1,7259.9,10,6533.91,Returned
ORD-13539,2023-12-17,Groceries,2,5791.45,5,11003.75,Cancelled
ORD-13540,2023-03-02,Home & Living,1,25366.63,20,20293.31,Completed
ORD-13541,2023-04-27,Electronics,2,69028.81,5,131154.75,Returned
ORD-13542,2023-05-04,Baby & Kids,3,7285.89,0,21857.67,Cancelled
ORD-13543,2023-04-22,Books & Stationery,2,3855.42,0,7710.85,Completed
ORD-13544,2023-05-22,Groceries,1,5533.95,20,4427.16,Completed
ORD-13545,2023-04-19,Phones & Tablets,3,164693.64,0,494080.93,Returned
ORD-13546,2023-11-10,Gaming,1,35532.48,20,28425.98,Completed
ORD-13547,2023-09-13,Gaming,2,48883.81,15,83102.48,Completed
ORD-13548,2023-04-29,Electronics,2,103580.59,0,207161.19,Completed
ORD-13549,2023-11-11,Phones & Tablets,3,87892.34,0,263677.03,Completed
ORD-13550,2023-04-27,Fashion,1,12734.69,0,12734.69,Cancelled
ORD-13551,2023-12-21,Books & Stationery,2,3307.83,0,6615.66,Completed
ORD-13552,2023-12-21,Gaming,2,50982.7,15,86670.59,Completed
ORD-13553,2023-04-08,Baby & Kids,3,11974.99,0,35924.97,Cancelled
ORD-13554,2023-12-26,Electronics,1,85375.15,15,72568.88,Completed
ORD-13555,2023-08-31,Beauty & Health,3,6883.35,15,17552.54,Completed
ORD-13556,2023-10-11,Electronics,1,78937.76,0,78937.76,Cancelled
ORD-13557,2023-03-11,Electronics,2,117856.44,0,235712.89,Completed
ORD-13558,2023-04-28,Office Supplies,1,4791.24,5,4551.68,Completed
ORD-13559,2023-05-11,Home & Living,1,24591.56,0,24591.56,Returned
ORD-13560,2023-11-27,Home & Living,2,22876.29,0,45752.59,Completed
ORD-13561,2023-04-11,Office Supplies,1,5388.09,5,5118.69,Completed
ORD-13562,2023-09-01,Beauty & Health,1,8575.56,20,6860.45,Completed
ORD-13563,2023-01-17,Gaming,3,48546.82,0,145640.45,Completed
ORD-13564,2023-12-19,Electronics,2,107773.12,10,193991.61,Returned
ORD-13565,2023-05-27,Beauty & Health,2,11222.97,15,19079.05,Completed
ORD-13566,2023-06-13,Home & Living,2,30341.29,20,48546.07,Completed
ORD-13567,2023-07-27,Electronics,1,75750.75,0,75750.75,Completed
ORD-13568,2023-12-05,Automotive,3,51268.31,15,130734.2,Completed
ORD-13569,2023-07-25,Home & Living,1,20632.7,0,20632.7,Completed
ORD-13570,2023-03-22,Beauty & Health,1,11453.32,20,9162.66,Cancelled
ORD-13571,2023-08-12,Baby & Kids,2,11161.71,0,22323.42,Returned
ORD-13572,2023-01-27,Electronics,1,91258.3,20,73006.64,Completed
ORD-13573,2023-02-10,Groceries,2,5737.17,0,11474.34,Completed
ORD-13574,2023-11-06,Automotive,1,61209.35,0,61209.35,Cancelled
ORD-13575,2023-11-03,Beauty & Health,1,10895.22,0,10895.22,Completed
ORD-13576,2023-02-16,Phones & Tablets,1,150659.58,0,150659.58,Completed
ORD-13577,2023-09-23,Electronics,1,64466.19,0,64466.19,Cancelled
ORD-13578,2023-12-16,Sports & Fitness,3,17429.31,15,44444.73,Cancelled
ORD-13579,2023-06-19,Baby & Kids,3,13123.22,15,33464.21,Completed
ORD-13580,2023-07-29,Electronics,1,110889.82,15,94256.34,Completed
ORD-13581,2023-07-22,Fashion,1,11216.29,0,11216.29,Completed
ORD-13582,2023-05-09,Beauty & Health,2,7012.0,0,14024.0,Returned
ORD-13583,2023-10-11,Home & Living,2,17927.28,20,28683.64,Cancelled
ORD-13584,2023-12-25,Groceries,1,3740.33,15,3179.28,Completed
ORD-13585,2023-04-21,Sports & Fitness,1,12722.66,20,10178.12,Completed
ORD-13586,2023-10-19,Home & Living,2,16033.49,20,25653.59,Returned
ORD-13587,2023-04-19,Electronics,2,87780.98,0,175561.96,Completed
ORD-13588,2023-02-16,Fashion,2,15094.02,0,30188.04,Completed
ORD-13589,2023-06-28,Electronics,2,73472.91,20,117556.66,Completed
ORD-13590,2023-03-09,Books & Stationery,1,3246.84,0,3246.84,Completed
ORD-13591,2023-12-06,Sports & Fitness,2,24472.5,0,48944.99,Returned
ORD-13592,2023-09-18,Beauty & Health,3,11016.43,20,26439.42,Completed
ORD-13593,2023-07-20,Baby & Kids,1,7821.19,15,6648.01,Completed
ORD-13594,2023-06-13,Home & Living,1,20260.92,5,19247.87,Completed
ORD-13595,2023-01-18,Groceries,3,5133.53,15,13090.49,Completed
ORD-13596,2023-07-01,Gaming,1,46598.19,0,46598.19,Completed
ORD-13597,2023-10-20,Books & Stationery,1,4458.69,0,4458.69,Completed
ORD-13598,2023-04-02,Beauty & Health,1,11860.04,20,9488.03,Returned
ORD-13599,2023-05-22,Baby & Kids,1,12560.84,20,10048.67,Completed
ORD-13600,2023-03-27,Electronics,1,92983.44,5,88334.27,Completed
ORD-13601,2023-06-17,Books & Stationery,1,4866.95,0,4866.95,Completed
ORD-13602,2023-08-01,Baby & Kids,1,7039.63,15,5983.68,Completed
ORD-13603,2023-04-10,Books & Stationery,1,2508.63,15,2132.34,Completed
ORD-13604,2023-08-22,Fashion,1,14645.31,0,14645.31,Completed
ORD-13605,2023-09-10,Electronics,1,60772.68,0,60772.68,Completed
ORD-13606,2023-09-11,Beauty & Health,2,11536.52,0,23073.04,Completed
ORD-13607,2023-10-26,Fashion,1,8848.89,5,8406.44,Returned
ORD-13608,2023-05-16,Sports & Fitness,2,14931.81,15,25384.08,Completed
ORD-13609,2023-08-06,Fashion,2,8670.13,15,14739.21,Completed
ORD-13610,2023-02-12,Groceries,3,4591.61,10,12397.34,Completed
ORD-13611,2023-10-10,Office Supplies,2,6679.13,0,13358.26,Returned
ORD-13612,2023-06-10,Sports & Fitness,2,20088.35,0,40176.7,Completed
ORD-13613,2023-03-03,Beauty & Health,1,6900.41,5,6555.39,Completed
ORD-13614,2023-05-01,Sports & Fitness,1,20101.38,0,20101.38,Completed
ORD-13615,2023-05-08,Beauty & Health,2,10827.91,15,18407.45,Completed
ORD-13616,2023-07-03,Phones & Tablets,1,92501.58,0,92501.58,Returned
ORD-13617,2023-08-26,Groceries,3,3178.71,0,9536.13,Completed
ORD-13618,2023-11-12,Fashion,3,16324.45,10,44076.01,Completed
ORD-13619,2023-06-29,Electronics,2,99730.97,0,199461.94,Returned
ORD-13620,2023-12-26,Fashion,2,9614.36,5,18267.28,Completed
ORD-13621,2023-06-22,Fashion,2,10472.13,0,20944.26,Completed
ORD-13622,2023-11-30,Electronics,1,92298.31,0,92298.31,Completed
ORD-13623,2023-12-14,Baby & Kids,2,9626.64,0,19253.29,Completed
ORD-13624,2023-08-03,Beauty & Health,2,11813.26,20,18901.22,Completed
ORD-13625,2023-01-17,Home & Living,1,26832.53,10,24149.28,Completed
ORD-13626,2023-10-20,Office Supplies,1,6816.97,15,5794.42,Completed
ORD-13627,2023-10-18,Electronics,2,60702.68,0,121405.36,Completed
ORD-13628,2023-08-13,Home & Living,2,16851.54,0,33703.09,Completed
ORD-13629,2023-06-09,Home & Living,1,17224.19,0,17224.19,Completed
ORD-13630,2023-07-08,Electronics,1,96460.52,0,96460.52,Completed
ORD-13631,2023-08-27,Books & Stationery,2,3973.42,0,7946.83,Completed
ORD-13632,2023-03-12,Home & Living,1,20221.82,15,17188.55,Completed
ORD-13633,2023-06-11,Home & Living,1,29445.41,10,26500.87,Completed
ORD-13634,2023-09-18,Fashion,1,15570.63,0,15570.63,Completed
ORD-13635,2023-01-18,Fashion,2,15141.13,20,24225.8,Completed
ORD-13636,2023-05-05,Electronics,1,108938.96,0,108938.96,Completed
ORD-13637,2023-02-16,Automotive,3,58009.05,0,174027.16,Completed
ORD-13638,2023-01-13,Baby & Kids,1,11836.57,0,11836.57,Cancelled
ORD-13639,2023-04-26,Sports & Fitness,2,15465.96,15,26292.13,Completed
ORD-13640,2023-07-10,Electronics,1,108541.55,5,103114.47,Cancelled
ORD-13641,2023-12-19,Electronics,2,110918.89,5,210745.9,Cancelled
ORD-13642,2023-05-15,Electronics,3,118576.17,0,355728.5,Completed
ORD-13643,2023-05-12,Books & Stationery,2,4806.85,10,8652.33,Completed
ORD-13644,2023-09-28,Books & Stationery,1,3549.7,5,3372.21,Completed
ORD-13645,2023-05-02,Fashion,2,9478.91,0,18957.83,Completed
ORD-13646,2023-08-12,Beauty & Health,3,11585.71,5,33019.28,Completed
ORD-13647,2023-01-06,Fashion,1,10676.35,10,9608.72,Completed
ORD-13648,2023-01-16,Beauty & Health,1,6859.07,20,5487.26,Returned
ORD-13649,2023-12-30,Electronics,2,92329.79,0,184659.59,Completed
ORD-13650,2023-10-09,Fashion,2,10825.01,0,21650.02,Completed
ORD-13651,2023-10-02,Fashion,3,15668.9,5,44656.35,Returned
ORD-13652,2023-05-12,Home & Living,3,26994.56,0,80983.67,Cancelled
ORD-13653,2023-11-26,Baby & Kids,1,12987.62,20,10390.09,Completed
ORD-13654,2023-12-10,Fashion,3,12791.7,0,38375.09,Completed
ORD-13655,2023-12-26,Electronics,1,113579.81,0,113579.81,Completed
ORD-13656,2023-03-06,Groceries,1,5304.06,5,5038.86,Completed
ORD-13657,2023-12-18,Automotive,1,53764.24,20,43011.39,Completed
ORD-13658,2023-05-18,Baby & Kids,1,12920.27,10,11628.24,Completed
ORD-13659,2023-03-02,Fashion,2,9467.2,15,16094.24,Completed
ORD-13660,2023-09-21,Books & Stationery,1,2578.8,10,2320.92,Completed
ORD-13661,2023-07-25,Fashion,2,15409.27,5,29277.62,Completed
ORD-13662,2023-09-09,Home & Living,1,17872.37,0,17872.37,Cancelled
ORD-13663,2023-11-11,Beauty & Health,1,8328.83,10,7495.94,Completed
ORD-13664,2023-12-16,Beauty & Health,3,6188.9,5,17638.37,Completed
ORD-13665,2023-02-10,Office Supplies,3,8342.37,20,20021.69,Completed
ORD-13666,2023-04-13,Beauty & Health,2,10901.58,5,20713.0,Completed
ORD-13667,2023-04-30,Fashion,1,14546.01,10,13091.41,Completed
ORD-13668,2023-10-06,Electronics,1,95605.2,0,95605.2,Returned
ORD-13669,2023-03-12,Automotive,1,77377.37,0,77377.37,Completed
ORD-13670,2023-07-07,Baby & Kids,1,10333.6,15,8783.56,Returned
ORD-13671,2023-05-12,Electronics,2,102676.57,5,195085.49,Cancelled
ORD-13672,2023-10-06,Groceries,1,4479.71,5,4255.73,Returned
ORD-13673,2023-07-28,Beauty & Health,1,9549.36,15,8116.96,Completed
ORD-13674,2023-05-23,Baby & Kids,2,8252.75,5,15680.22,Completed
ORD-13675,2023-11-07,Groceries,2,4023.43,20,6437.49,Cancelled
ORD-13676,2023-04-04,Books & Stationery,3,4360.05,0,13080.16,Completed
ORD-13677,2023-01-18,Electronics,2,103642.72,0,207285.44,Completed
ORD-13678,2023-10-16,Electronics,2,67062.9,0,134125.8,Completed
ORD-13679,2023-01-31,Baby & Kids,2,7110.93,0,14221.87,Cancelled
ORD-13680,2023-01-01,Beauty & Health,1,9403.15,20,7522.52,Completed
ORD-13681,2023-03-05,Baby & Kids,1,7880.3,20,6304.24,Cancelled
ORD-13682,2023-08-31,Sports & Fitness,1,23440.66,20,18752.53,Completed
ORD-13683,2023-04-18,Phones & Tablets,1,104697.65,20,83758.12,Completed
ORD-13684,2023-03-01,Groceries,1,3097.64,5,2942.76,Completed
ORD-13685,2023-10-07,Fashion,2,8538.43,10,15369.18,Cancelled
ORD-13686,2023-12-03,Books & Stationery,1,4077.73,0,4077.73,Completed
ORD-13687,2023-06-28,Gaming,2,57192.84,5,108666.4,Completed
ORD-13688,2023-04-10,Sports & Fitness,1,18905.86,0,18905.86,Completed
ORD-13689,2023-07-06,Baby & Kids,1,10051.13,0,10051.13,Completed
ORD-13690,2023-05-08,Electronics,3,90724.7,0,272174.1,Completed
ORD-13691,2023-11-22,Beauty & Health,1,11582.96,5,11003.81,Completed
ORD-13692,2023-03-13,Groceries,3,3739.0,0,11217.01,Cancelled
ORD-13693,2023-10-09,Fashion,1,11245.25,0,11245.25,Completed
ORD-13694,2023-11-14,Groceries,1,4500.74,20,3600.59,Completed
ORD-13695,2023-12-16,Home & Living,1,25764.37,20,20611.49,Completed
ORD-13696,2023-09-25,Phones & Tablets,2,118908.18,5,225925.54,Completed
ORD-13697,2023-04-13,Beauty & Health,1,6267.47,10,5640.72,Completed
ORD-13698,2023-05-23,Sports & Fitness,1,23762.97,5,22574.82,Completed
ORD-13699,2023-12-29,Books & Stationery,2,3276.28,10,5897.3,Completed
ORD-13700,2023-06-25,Office Supplies,1,5443.37,15,4626.87,Completed
ORD-13701,2023-10-11,Baby & Kids,1,12339.48,15,10488.55,Completed
ORD-13702,2023-07-28,Electronics,1,111514.64,0,111514.64,Completed
ORD-13703,2023-08-05,Fashion,2,14052.23,15,23888.79,Completed
ORD-13704,2023-05-05,Phones & Tablets,1,145650.11,5,138367.6,Completed
ORD-13705,2023-11-27,Groceries,1,5566.12,10,5009.5,Cancelled
ORD-13706,2023-01-24,Home & Living,3,30126.56,10,81341.7,Completed
ORD-13707,2023-09-16,Beauty & Health,3,9524.33,10,25715.69,Completed
ORD-13708,2023-09-03,Fashion,1,8861.72,0,8861.72,Cancelled
ORD-13709,2023-12-07,Fashion,2,9716.14,0,19432.27,Completed
ORD-13710,2023-05-18,Sports & Fitness,3,14166.93,10,38250.72,Completed
ORD-13711,2023-08-15,Baby & Kids,1,13185.51,10,11866.96,Completed
ORD-13712,2023-04-25,Fashion,1,16533.34,0,16533.34,Completed
ORD-13713,2023-07-24,Office Supplies,1,9483.92,20,7587.14,Completed
ORD-13714,2023-01-25,Baby & Kids,1,10270.67,5,9757.14,Completed
ORD-13715,2023-07-12,Beauty & Health,1,6892.75,5,6548.11,Cancelled
ORD-13716,2023-11-22,Groceries,1,4263.65,15,3624.1,Cancelled
ORD-13717,2023-12-04,Home & Living,1,23561.31,10,21205.18,Completed
ORD-13718,2023-01-15,Groceries,2,3408.7,15,5794.78,Completed
ORD-13719,2023-05-11,Fashion,3,14799.0,15,37737.44,Returned
ORD-13720,2023-04-04,Groceries,2,5682.75,5,10797.22,Completed
ORD-13721,2023-10-31,Automotive,3,64669.19,20,155206.07,Completed
ORD-13722,2023-07-16,Books & Stationery,1,4739.06,20,3791.25,Cancelled
ORD-13723,2023-03-21,Fashion,1,14817.84,15,12595.17,Returned
ORD-13724,2023-09-29,Electronics,2,94177.9,15,160102.43,Completed
ORD-13725,2023-02-28,Books & Stationery,2,4604.98,10,8288.97,Completed
ORD-13726,2023-11-07,Books & Stationery,1,4770.52,0,4770.52,Completed
ORD-13727,2023-10-27,Home & Living,3,15739.7,20,37775.28,Completed
ORD-13728,2023-01-05,Baby & Kids,1,11384.2,15,9676.57,Completed
ORD-13729,2023-11-12,Books & Stationery,1,2813.93,10,2532.54,Completed
ORD-13730,2023-11-03,Sports & Fitness,1,18827.99,0,18827.99,Completed
ORD-13731,2023-10-18,Electronics,1,74649.98,0,74649.98,Completed
ORD-13732,2023-08-04,Electronics,2,114307.9,0,228615.79,Completed
ORD-13733,2023-12-24,Home & Living,1,22054.72,20,17643.77,Completed
ORD-13734,2023-04-16,Baby & Kids,1,7234.15,5,6872.45,Completed
ORD-13735,2023-10-19,Electronics,1,118069.98,0,118069.98,Completed
ORD-13736,2023-10-21,Beauty & Health,1,10330.93,15,8781.29,Completed
ORD-13737,2023-05-15,Electronics,1,93533.46,15,79503.44,Completed
ORD-13738,2023-08-29,Beauty & Health,1,10305.91,0,10305.91,Completed
ORD-13739,2023-03-17,Home & Living,1,18332.4,0,18332.4,Completed
ORD-13740,2023-09-25,Fashion,2,8663.29,20,13861.26,Completed
ORD-13741,2023-04-03,Groceries,1,4293.1,20,3434.48,Completed
ORD-13742,2023-10-26,Groceries,3,4140.81,0,12422.44,Completed
ORD-13743,2023-11-26,Phones & Tablets,1,112647.0,0,112647.0,Completed
ORD-13744,2023-10-30,Sports & Fitness,3,23404.69,20,56171.25,Completed
ORD-13745,2023-09-21,Books & Stationery,1,4679.74,0,4679.74,Completed
ORD-13746,2023-11-20,Electronics,2,117380.8,0,234761.59,Returned
ORD-13747,2023-11-05,Automotive,1,68748.1,15,58435.89,Completed
ORD-13748,2023-12-17,Fashion,1,16671.87,20,13337.5,Completed
ORD-13749,2023-06-06,Fashion,1,11625.75,10,10463.18,Completed
ORD-13750,2023-07-12,Sports & Fitness,2,25003.74,10,45006.73,Returned
ORD-13751,2023-12-17,Baby & Kids,2,11135.31,10,20043.55,Returned
ORD-13752,2023-11-01,Electronics,2,84195.04,15,143131.56,Completed
ORD-13753,2023-01-27,Groceries,1,5267.71,10,4740.94,Cancelled
ORD-13754,2023-08-26,Fashion,2,11837.03,0,23674.07,Returned
ORD-13755,2023-04-10,Groceries,2,4712.29,10,8482.12,Completed
ORD-13756,2023-12-21,Books & Stationery,1,4703.34,0,4703.34,Cancelled
ORD-13757,2023-08-05,Electronics,1,96599.0,0,96599.0,Completed
ORD-13758,2023-08-25,Electronics,2,97067.28,0,194134.57,Returned
ORD-13759,2023-03-31,Electronics,3,87658.22,0,262974.67,Completed
ORD-13760,2023-08-16,Beauty & Health,2,8330.71,5,15828.36,Completed
ORD-13761,2023-08-12,Groceries,1,3413.2,0,3413.2,Completed
ORD-13762,2023-12-26,Groceries,1,3718.55,0,3718.55,Completed
ORD-13763,2023-11-11,Electronics,2,86446.36,0,172892.72,Returned
ORD-13764,2023-07-02,Gaming,2,49600.49,0,99200.98,Returned
ORD-13765,2023-07-22,Books & Stationery,1,2543.35,15,2161.85,Completed
ORD-13766,2023-02-22,Automotive,2,78905.95,20,126249.53,Completed
ORD-13767,2023-05-13,Groceries,1,3722.59,20,2978.07,Completed
ORD-13768,2023-12-18,Fashion,2,11682.8,20,18692.47,Completed
ORD-13769,2023-10-03,Home & Living,1,22452.57,0,22452.57,Completed
ORD-13770,2023-04-12,Electronics,2,111679.74,0,223359.48,Completed
ORD-13771,2023-02-05,Office Supplies,1,4894.88,0,4894.88,Returned
ORD-13772,2023-11-05,Groceries,3,4982.54,0,14947.61,Completed
ORD-13773,2023-06-08,Automotive,3,51783.49,0,155350.47,Cancelled
ORD-13774,2023-03-26,Phones & Tablets,3,96096.69,15,245046.57,Completed
ORD-13775,2023-10-19,Office Supplies,1,7348.49,10,6613.64,Completed
ORD-13776,2023-01-16,Fashion,2,11861.71,20,18978.73,Completed
ORD-13777,2023-10-16,Home & Living,2,22747.42,15,38670.61,Completed
ORD-13778,2023-07-18,Sports & Fitness,3,23375.52,20,56101.25,Completed
ORD-13779,2023-12-20,Electronics,1,66197.26,10,59577.54,Completed
ORD-13780,2023-11-10,Fashion,1,15708.85,20,12567.08,Completed
ORD-13781,2023-04-04,Electronics,2,116213.35,5,220805.37,Completed
ORD-13782,2023-04-23,Home & Living,1,16806.04,0,16806.04,Completed
ORD-13783,2023-02-03,Beauty & Health,1,11208.06,0,11208.06,Returned
ORD-13784,2023-07-06,Groceries,2,4947.13,5,9399.55,Completed
ORD-13785,2023-08-23,Sports & Fitness,2,24213.29,5,46005.25,Cancelled
ORD-13786,2023-08-06,Gaming,1,39515.63,0,39515.63,Completed
ORD-13787,2023-06-22,Beauty & Health,3,6903.87,0,20711.6,Cancelled
ORD-13788,2023-12-20,Fashion,1,14439.21,0,14439.21,Completed
ORD-13789,2023-07-22,Beauty & Health,3,11767.77,15,30007.8,Completed
ORD-13790,2023-05-13,Phones & Tablets,1,150566.9,15,127981.87,Cancelled
ORD-13791,2023-05-07,Sports & Fitness,1,15386.59,0,15386.59,Completed
ORD-13792,2023-04-10,Groceries,2,5745.16,10,10341.29,Completed
ORD-13793,2023-04-22,Electronics,2,111861.56,20,178978.5,Completed
ORD-13794,2023-01-08,Baby & Kids,1,8927.61,0,8927.61,Completed
ORD-13795,2023-06-20,Home & Living,3,27578.64,5,78599.11,Completed
ORD-13796,2023-01-02,Electronics,2,87246.89,0,174493.78,Cancelled
ORD-13797,2023-11-20,Fashion,2,8847.57,10,15925.62,Completed
ORD-13798,2023-07-16,Electronics,2,90154.39,0,180308.79,Completed
ORD-13799,2023-04-07,Groceries,2,3727.69,15,6337.07,Completed
ORD-13800,2023-07-01,Phones & Tablets,2,111346.2,5,211557.78,Returned
ORD-13801,2023-07-04,Fashion,1,8710.12,20,6968.09,Completed
ORD-13802,2023-10-05,Electronics,1,84973.77,0,84973.77,Cancelled
ORD-13803,2023-05-02,Home & Living,3,24806.7,10,66978.09,Completed
ORD-13804,2023-05-04,Beauty & Health,2,7870.53,20,12592.86,Cancelled
ORD-13805,2023-12-10,Electronics,1,85688.68,0,85688.68,Returned
ORD-13806,2023-05-15,Sports & Fitness,1,14572.66,0,14572.66,Completed
ORD-13807,2023-03-06,Groceries,2,2974.76,15,5057.1,Completed
