order_id,customer_id,region,channel,customer_segment
ORD-12919,CUST-3919,Abuja,Mobile App,New Customer
ORD-12920,CUST-3920,Port Harcourt,Web,Returning
ORD-12921,CUST-3921,Lagos,WhatsApp Commerce,Loyal
ORD-12922,CUST-3922,Enugu,Mobile App,Loyal
ORD-12923,CUST-3923,Abuja,Mobile App,Loyal
ORD-12924,CUST-3924,Port Harcourt,Web,Returning
ORD-12925,CUST-3925,Enugu,Mobile App,VIP
ORD-12926,CUST-3926,Lagos,Mobile App,Loyal
ORD-12927,CUST-3927,Port Harcourt,WhatsApp Commerce,VIP
ORD-12928,CUST-3928,Kano,Mobile App,Returning
ORD-12929,CUST-3929,Lagos,Agent Network,Returning
ORD-12930,CUST-3930,Enugu,Mobile App,Returning
ORD-12931,CUST-3931,Kano,Mobile App,Loyal
ORD-12932,CUST-3932,Port Harcourt,WhatsApp Commerce,Returning
ORD-12933,CUST-3933,Lagos,Web,Loyal
ORD-12934,CUST-3934,Abuja,WhatsApp Commerce,Loyal
ORD-12935,CUST-3935,Lagos,Mobile App,Loyal
ORD-12936,CUST-3936,Port Harcourt,WhatsApp Commerce,New Customer
ORD-12937,CUST-3937,Kano,Mobile App,Returning
ORD-12938,CUST-3938,Port Harcourt,Mobile App,New Customer
ORD-12939,CUST-3939,Lagos,Mobile App,Returning
ORD-12940,CUST-3940,Lagos,Mobile App,Returning
ORD-12941,CUST-3941,Lagos,Mobile App,VIP
ORD-12942,CUST-3942,Enugu,Web,VIP
ORD-12943,CUST-3943,Enugu,Mobile App,VIP
ORD-12944,CUST-3944,Lagos,Mobile App,Loyal
ORD-12945,CUST-3945,Abuja,Mobile App,Returning
ORD-12946,CUST-3946,Ibadan,Mobile App,New Customer
ORD-12947,CUST-3947,Abuja,Web,VIP
ORD-12948,CUST-3948,Ibadan,Mobile App,New Customer
ORD-12949,CUST-3949,Lagos,Web,New Customer
ORD-12950,CUST-3950,Lagos,Mobile App,Returning
ORD-12951,CUST-3951,Port Harcourt,Web,VIP
ORD-12952,CUST-3952,Abuja,Mobile App,VIP
ORD-12953,CUST-3953,Abuja,Mobile App,Returning
ORD-12954,CUST-3954,Lagos,Agent Network,Returning
ORD-12955,CUST-3955,Lagos,Web,Returning
ORD-12956,CUST-3956,Lagos,WhatsApp Commerce,Returning
ORD-12957,CUST-3957,Abuja,WhatsApp Commerce,New Customer
ORD-12958,CUST-3958,Lagos,Web,New Customer
ORD-12959,CUST-3959,Enugu,Mobile App,Returning
ORD-12960,CUST-3960,Lagos,Web,Returning
ORD-12961,CUST-3961,Ibadan,Mobile App,Loyal
ORD-12962,CUST-3962,Abuja,Web,Loyal
ORD-12963,CUST-3963,Lagos,Mobile App,Returning
ORD-12964,CUST-3964,Enugu,WhatsApp Commerce,Returning
ORD-12965,CUST-3965,Lagos,WhatsApp Commerce,Loyal
ORD-12966,CUST-3966,Lagos,Web,Loyal
ORD-12967,CUST-3967,Abuja,Web,Loyal
ORD-12968,CUST-3968,Port Harcourt,Web,Returning
ORD-12969,CUST-3969,Ibadan,Web,Returning
ORD-12970,CUST-3970,Ibadan,Agent Network,VIP
ORD-12971,CUST-3971,Ibadan,Mobile App,New Customer
ORD-12972,CUST-3972,Abuja,Mobile App,New Customer
ORD-12973,CUST-3973,Kano,Web,New Customer
ORD-12974,CUST-3974,Ibadan,Mobile App,Returning
ORD-12975,CUST-3975,Lagos,Mobile App,Returning
ORD-12976,CUST-3976,Kano,Mobile App,Loyal
ORD-12977,CUST-3977,Lagos,Agent Network,New Customer
ORD-12978,CUST-3978,Lagos,WhatsApp Commerce,New Customer
ORD-12979,CUST-3979,Lagos,Web,Loyal
ORD-12980,CUST-3980,Port Harcourt,Web,Loyal
ORD-12981,CUST-3981,Lagos,Mobile App,Returning
ORD-12982,CUST-3982,Ibadan,Web,Returning
ORD-12983,CUST-3983,Lagos,Web,VIP
ORD-12984,CUST-3984,Lagos,WhatsApp Commerce,Loyal
ORD-12985,CUST-3985,Lagos,Web,Loyal
ORD-12986,CUST-3986,Abuja,Web,New Customer
ORD-12987,CUST-3987,Abuja,Mobile App,New Customer
ORD-12988,CUST-3988,Kano,Web,New Customer
ORD-12989,CUST-3989,Abuja,Agent Network,New Customer
ORD-12990,CUST-3990,Abuja,Mobile App,Loyal
ORD-12991,CUST-3991,Abuja,Agent Network,VIP
ORD-12992,CUST-3992,Ibadan,Web,Returning
ORD-12993,CUST-3993,Kano,Mobile App,Returning
ORD-12994,CUST-3994,Lagos,Agent Network,Returning
ORD-12995,CUST-3995,Lagos,Mobile App,Loyal
ORD-12996,CUST-3996,Kano,Mobile App,Loyal
ORD-12997,CUST-3997,Abuja,Mobile App,Returning
ORD-12998,CUST-3998,Lagos,WhatsApp Commerce,Loyal
ORD-12999,CUST-3999,Lagos,Web,Returning
ORD-13000,CUST-4000,Lagos,Mobile App,Loyal
ORD-13001,CUST-4001,Lagos,Web,Loyal
ORD-13002,CUST-4002,Abuja,Agent Network,Returning
ORD-13003,CUST-4003,Kano,WhatsApp Commerce,Returning
ORD-13004,CUST-4004,Abuja,Mobile App,New Customer
ORD-13005,CUST-4005,Lagos,Agent Network,VIP
ORD-13006,CUST-4006,Lagos,Web,New Customer
ORD-13007,CUST-4007,Lagos,Mobile App,Loyal
ORD-13008,CUST-4008,Lagos,Mobile App,Returning
ORD-13009,CUST-4009,Abuja,Mobile App,Loyal
ORD-13010,CUST-4010,Lagos,Web,Loyal
ORD-13011,CUST-4011,Port Harcourt,Agent Network,Returning
ORD-13012,CUST-4012,Lagos,Web,Returning
ORD-13013,CUST-4013,Abuja,Web,Loyal
ORD-13014,CUST-4014,Abuja,Agent Network,Returning
ORD-13015,CUST-4015,Port Harcourt,Web,VIP
ORD-13016,CUST-4016,Abuja,Mobile App,VIP
ORD-13017,CUST-4017,Port Harcourt,Mobile App,Returning
ORD-13018,CUST-4018,Lagos,Mobile App,Returning
ORD-13019,CUST-4019,Enugu,Agent Network,Loyal
ORD-13020,CUST-4020,Ibadan,WhatsApp Commerce,Loyal
ORD-13021,CUST-4021,Abuja,Web,New Customer
ORD-13022,CUST-4022,Ibadan,Agent Network,New Customer
ORD-13023,CUST-4023,Ibadan,WhatsApp Commerce,New Customer
ORD-13024,CUST-4024,Lagos,Mobile App,Returning
ORD-13025,CUST-4025,Abuja,Mobile App,Loyal
ORD-13026,CUST-4026,Kano,Web,Returning
ORD-13027,CUST-4027,Ibadan,Mobile App,Returning
ORD-13028,CUST-4028,Ibadan,Web,New Customer
ORD-13029,CUST-4029,Port Harcourt,Mobile App,Loyal
ORD-13030,CUST-4030,Port Harcourt,Mobile App,VIP
ORD-13031,CUST-4031,Kano,Web,Returning
ORD-13032,CUST-4032,Lagos,Web,Loyal
ORD-13033,CUST-4033,Port Harcourt,Mobile App,VIP
ORD-13034,CUST-4034,Lagos,Web,Loyal
ORD-13035,CUST-4035,Lagos,Mobile App,Returning
ORD-13036,CUST-4036,Lagos,Mobile App,Returning
ORD-13037,CUST-4037,Lagos,Mobile App,Loyal
ORD-13038,CUST-4038,Ibadan,Mobile App,New Customer
ORD-13039,CUST-4039,Abuja,Mobile App,Returning
ORD-13040,CUST-4040,Lagos,Mobile App,VIP
ORD-13041,CUST-4041,Kano,Web,Loyal
ORD-13042,CUST-4042,Abuja,Mobile App,Returning
ORD-13043,CUST-4043,Lagos,Web,Returning
ORD-13044,CUST-4044,Kano,Mobile App,VIP
ORD-13045,CUST-4045,Kano,Web,Returning
ORD-13046,CUST-4046,Lagos,Mobile App,New Customer
ORD-13047,CUST-4047,Lagos,Mobile App,Returning
ORD-13048,CUST-4048,Lagos,Agent Network,New Customer
ORD-13049,CUST-4049,Abuja,Agent Network,Returning
ORD-13050,CUST-4050,Lagos,Web,Loyal
ORD-13051,CUST-4051,Lagos,Mobile App,Loyal
ORD-13052,CUST-4052,Port Harcourt,WhatsApp Commerce,New Customer
ORD-13053,CUST-4053,Lagos,Web,VIP
ORD-13054,CUST-4054,Abuja,Web,Returning
ORD-13055,CUST-4055,Abuja,WhatsApp Commerce,Returning
ORD-13056,CUST-4056,Lagos,Mobile App,Loyal
ORD-13057,CUST-4057,Lagos,Web,New Customer
ORD-13058,CUST-4058,Lagos,Mobile App,Loyal
ORD-13059,CUST-4059,Lagos,Mobile App,VIP
ORD-13060,CUST-4060,Lagos,Mobile App,Returning
ORD-13061,CUST-4061,Kano,Web,VIP
ORD-13062,CUST-4062,Abuja,Mobile App,Loyal
ORD-13063,CUST-4063,Lagos,Agent Network,Loyal
ORD-13064,CUST-4064,Kano,Mobile App,Returning
ORD-13065,CUST-4065,Enugu,Mobile App,Loyal
ORD-13066,CUST-4066,Ibadan,Mobile App,Returning
ORD-13067,CUST-4067,Abuja,Mobile App,Loyal
ORD-13068,CUST-4068,Ibadan,WhatsApp Commerce,Returning
ORD-13069,CUST-4069,Abuja,WhatsApp Commerce,Returning
ORD-13070,CUST-4070,Lagos,Mobile App,Loyal
ORD-13071,CUST-4071,Abuja,Mobile App,New Customer
ORD-13072,CUST-4072,Ibadan,WhatsApp Commerce,Returning
ORD-13073,CUST-4073,Abuja,Web,New Customer
ORD-13074,CUST-4074,Enugu,WhatsApp Commerce,New Customer
ORD-13075,CUST-4075,Lagos,Mobile App,Returning
ORD-13076,CUST-4076,Lagos,Mobile App,Loyal
ORD-13077,CUST-4077,Abuja,Mobile App,New Customer
ORD-13078,CUST-4078,Port Harcourt,Web,New Customer
ORD-13079,CUST-4079,Ibadan,WhatsApp Commerce,New Customer
ORD-13080,CUST-4080,Lagos,Mobile App,Returning
ORD-13081,CUST-4081,Lagos,Mobile App,New Customer
ORD-13082,CUST-4082,Lagos,Mobile App,VIP
ORD-13083,CUST-4083,Lagos,Web,Returning
ORD-13084,CUST-4084,Lagos,Web,VIP
ORD-13085,CUST-4085,Lagos,Mobile App,Returning
ORD-13086,CUST-4086,Abuja,Mobile App,New Customer
ORD-13087,CUST-4087,Abuja,WhatsApp Commerce,Returning
ORD-13088,CUST-4088,Abuja,Mobile App,New Customer
ORD-13089,CUST-4089,Port Harcourt,Mobile App,VIP
ORD-13090,CUST-4090,Lagos,Web,Loyal
ORD-13091,CUST-4091,Port Harcourt,WhatsApp Commerce,New Customer
ORD-13092,CUST-4092,Abuja,Mobile App,Loyal
ORD-13093,CUST-4093,Kano,Mobile App,Returning
ORD-13094,CUST-4094,Lagos,Mobile App,Returning
ORD-13095,CUST-4095,Lagos,Web,Returning
ORD-13096,CUST-4096,Lagos,Agent Network,VIP
ORD-13097,CUST-4097,Kano,Agent Network,New Customer
ORD-13098,CUST-4098,Lagos,Web,Returning
ORD-13099,CUST-4099,Abuja,WhatsApp Commerce,Loyal
ORD-13100,CUST-4100,Lagos,Web,Loyal
ORD-13101,CUST-4101,Kano,WhatsApp Commerce,Returning
ORD-13102,CUST-4102,Ibadan,Agent Network,Loyal
ORD-13103,CUST-4103,Lagos,Mobile App,VIP
ORD-13104,CUST-4104,Kano,WhatsApp Commerce,Loyal
ORD-13105,CUST-4105,Abuja,Web,New Customer
ORD-13106,CUST-4106,Port Harcourt,Mobile App,VIP
ORD-13107,CUST-4107,Lagos,Mobile App,VIP
ORD-13108,CUST-4108,Enugu,WhatsApp Commerce,Loyal
ORD-13109,CUST-4109,Ibadan,Mobile App,VIP
ORD-13110,CUST-4110,Abuja,WhatsApp Commerce,Returning
ORD-13111,CUST-4111,Lagos,Web,Returning
ORD-13112,CUST-4112,Abuja,Mobile App,New Customer
ORD-13113,CUST-4113,Lagos,Mobile App,New Customer
ORD-13114,CUST-4114,Abuja,WhatsApp Commerce,VIP
ORD-13115,CUST-4115,Port Harcourt,Agent Network,Loyal
ORD-13116,CUST-4116,Port Harcourt,Web,Returning
ORD-13117,CUST-4117,Abuja,Web,Loyal
ORD-13118,CUST-4118,Abuja,Mobile App,VIP
ORD-13119,CUST-4119,Lagos,Mobile App,Loyal
ORD-13120,CUST-4120,Port Harcourt,Agent Network,New Customer
ORD-13121,CUST-4121,Abuja,Mobile App,Returning
ORD-13122,CUST-4122,Enugu,Mobile App,VIP
ORD-13123,CUST-4123,Abuja,Mobile App,Loyal
ORD-13124,CUST-4124,Lagos,Mobile App,Returning
ORD-13125,CUST-4125,Lagos,Mobile App,Returning
ORD-13126,CUST-4126,Lagos,Mobile App,New Customer
ORD-13127,CUST-4127,Lagos,Mobile App,Loyal
ORD-13128,CUST-4128,Lagos,Mobile App,New Customer
ORD-13129,CUST-4129,Ibadan,Web,VIP
ORD-13130,CUST-4130,Enugu,WhatsApp Commerce,Returning
ORD-13131,CUST-4131,Kano,Mobile App,Loyal
ORD-13132,CUST-4132,Port Harcourt,Web,Returning
ORD-13133,CUST-4133,Enugu,Mobile App,New Customer
ORD-13134,CUST-4134,Port Harcourt,Web,Loyal
ORD-13135,CUST-4135,Lagos,Mobile App,Loyal
ORD-13136,CUST-4136,Lagos,WhatsApp Commerce,Returning
ORD-13137,CUST-4137,Lagos,Web,Loyal
ORD-13138,CUST-4138,Port Harcourt,Agent Network,Returning
ORD-13139,CUST-4139,Abuja,Mobile App,Returning
ORD-13140,CUST-4140,Lagos,Web,Returning
ORD-13141,CUST-4141,Lagos,Mobile App,Returning
ORD-13142,CUST-4142,Lagos,WhatsApp Commerce,New Customer
ORD-13143,CUST-4143,Kano,Mobile App,Loyal
ORD-13144,CUST-4144,Lagos,Agent Network,Returning
ORD-13145,CUST-4145,Abuja,Mobile App,New Customer
ORD-13146,CUST-4146,Lagos,Mobile App,Loyal
ORD-13147,CUST-4147,Kano,Web,Returning
ORD-13148,CUST-4148,Lagos,WhatsApp Commerce,Returning
ORD-13149,CUST-4149,Kano,Mobile App,Returning
ORD-13150,CUST-4150,Lagos,Web,Returning
ORD-13151,CUST-4151,Abuja,Agent Network,New Customer
ORD-13152,CUST-4152,Lagos,Mobile App,Loyal
ORD-13153,CUST-4153,Abuja,Web,Returning
ORD-13154,CUST-4154,Abuja,Agent Network,Loyal
ORD-13155,CUST-4155,Abuja,Agent Network,New Customer
ORD-13156,CUST-4156,Lagos,Web,Loyal
ORD-13157,CUST-4157,Lagos,Web,Returning
ORD-13158,CUST-4158,Lagos,WhatsApp Commerce,Returning
ORD-13159,CUST-4159,Port Harcourt,Mobile App,New Customer
ORD-13160,CUST-4160,Abuja,Web,Loyal
ORD-13161,CUST-4161,Abuja,Mobile App,Returning
ORD-13162,CUST-4162,Port Harcourt,Web,Loyal
ORD-13163,CUST-4163,Lagos,Mobile App,Loyal
ORD-13164,CUST-4164,Lagos,Mobile App,Loyal
ORD-13165,CUST-4165,Enugu,Web,VIP
ORD-13166,CUST-4166,Ibadan,WhatsApp Commerce,New Customer
ORD-13167,CUST-4167,Lagos,Agent Network,Loyal
ORD-13168,CUST-4168,Lagos,Web,Loyal
ORD-13169,CUST-4169,Lagos,Web,Loyal
ORD-13170,CUST-4170,Kano,Web,Returning
ORD-13171,CUST-4171,Abuja,Web,Returning
ORD-13172,CUST-4172,Lagos,Web,Loyal
ORD-13173,CUST-4173,Lagos,Mobile App,New Customer
ORD-13174,CUST-4174,Lagos,Agent Network,New Customer
ORD-13175,CUST-4175,Ibadan,Mobile App,Loyal
ORD-13176,CUST-4176,Lagos,Mobile App,VIP
ORD-13177,CUST-4177,Lagos,Mobile App,VIP
ORD-13178,CUST-4178,Port Harcourt,Web,Loyal
ORD-13179,CUST-4179,Lagos,Mobile App,New Customer
ORD-13180,CUST-4180,Abuja,WhatsApp Commerce,Returning
ORD-13181,CUST-4181,Lagos,Mobile App,Returning
ORD-13182,CUST-4182,Lagos,Mobile App,New Customer
ORD-13183,CUST-4183,Lagos,Mobile App,Loyal
ORD-13184,CUST-4184,Lagos,Web,New Customer
ORD-13185,CUST-4185,Lagos,Mobile App,Returning
ORD-13186,CUST-4186,Lagos,Mobile App,Loyal
ORD-13187,CUST-4187,Port Harcourt,Web,Loyal
ORD-13188,CUST-4188,Lagos,Mobile App,Returning
ORD-13189,CUST-4189,Lagos,Agent Network,New Customer
ORD-13190,CUST-4190,Abuja,Web,Returning
ORD-13191,CUST-4191,Ibadan,Web,Loyal
ORD-13192,CUST-4192,Port Harcourt,Web,New Customer
ORD-13193,CUST-4193,Abuja,Agent Network,Returning
ORD-13194,CUST-4194,Lagos,Mobile App,New Customer
ORD-13195,CUST-4195,Lagos,Web,Loyal
ORD-13196,CUST-4196,Enugu,Mobile App,Loyal
ORD-13197,CUST-4197,Abuja,Mobile App,New Customer
ORD-13198,CUST-4198,Enugu,Mobile App,New Customer
ORD-13199,CUST-4199,Port Harcourt,Mobile App,Loyal
ORD-13200,CUST-4200,Port Harcourt,Mobile App,New Customer
ORD-13201,CUST-4201,Lagos,Mobile App,New Customer
ORD-13202,CUST-4202,Lagos,Web,Returning
ORD-13203,CUST-4203,Lagos,Web,Loyal
ORD-13204,CUST-4204,Kano,Mobile App,New Customer
ORD-13205,CUST-4205,Lagos,Web,Loyal
ORD-13206,CUST-4206,Lagos,Mobile App,Loyal
ORD-13207,CUST-4207,Abuja,Agent Network,Loyal
ORD-13208,CUST-4208,Port Harcourt,Mobile App,New Customer
ORD-13209,CUST-4209,Ibadan,Web,Returning
ORD-13210,CUST-4210,Abuja,Web,Loyal
ORD-13211,CUST-4211,Kano,Mobile App,New Customer
ORD-13212,CUST-4212,Abuja,Web,New Customer
ORD-13213,CUST-4213,Lagos,Agent Network,VIP
ORD-13214,CUST-4214,Lagos,Web,New Customer
ORD-13215,CUST-4215,Abuja,Web,New Customer
ORD-13216,CUST-4216,Ibadan,Web,VIP
ORD-13217,CUST-4217,Kano,WhatsApp Commerce,Loyal
ORD-13218,CUST-4218,Port Harcourt,Web,Returning
ORD-13219,CUST-4219,Port Harcourt,Web,VIP
ORD-13220,CUST-4220,Kano,Agent Network,Loyal
ORD-13221,CUST-4221,Lagos,WhatsApp Commerce,New Customer
ORD-13222,CUST-4222,Ibadan,WhatsApp Commerce,New Customer
ORD-13223,CUST-4223,Ibadan,Mobile App,Loyal
ORD-13224,CUST-4224,Ibadan,Web,New Customer
ORD-13225,CUST-4225,Lagos,Web,Returning
ORD-13226,CUST-4226,Port Harcourt,Web,Returning
ORD-13227,CUST-4227,Abuja,Web,New Customer
ORD-13228,CUST-4228,Abuja,Mobile App,Returning
ORD-13229,CUST-4229,Port Harcourt,Web,New Customer
ORD-13230,CUST-4230,Lagos,Mobile App,New Customer
ORD-13231,CUST-4231,Abuja,Mobile App,New Customer
ORD-13232,CUST-4232,Lagos,Web,New Customer
ORD-13233,CUST-4233,Ibadan,Mobile App,Returning
ORD-13234,CUST-4234,Lagos,WhatsApp Commerce,Returning
ORD-13235,CUST-4235,Lagos,Mobile App,New Customer
ORD-13236,CUST-4236,Port Harcourt,Web,VIP
ORD-13237,CUST-4237,Lagos,Agent Network,Returning
ORD-13238,CUST-4238,Port Harcourt,Web,VIP
ORD-13239,CUST-4239,Ibadan,Web,New Customer
ORD-13240,CUST-4240,Kano,Mobile App,Returning
ORD-13241,CUST-4241,Abuja,Agent Network,VIP
ORD-13242,CUST-4242,Lagos,Mobile App,Returning
ORD-13243,CUST-4243,Ibadan,Mobile App,Loyal
ORD-13244,CUST-4244,Lagos,Mobile App,Loyal
ORD-13245,CUST-4245,Lagos,Mobile App,Returning
ORD-13246,CUST-4246,Ibadan,Web,New Customer
ORD-13247,CUST-4247,Ibadan,WhatsApp Commerce,New Customer
ORD-13248,CUST-4248,Abuja,Agent Network,Loyal
ORD-13249,CUST-4249,Lagos,Mobile App,Returning
ORD-13250,CUST-4250,Abuja,Web,VIP
ORD-13251,CUST-4251,Lagos,Web,Returning
ORD-13252,CUST-4252,Lagos,WhatsApp Commerce,Returning
ORD-13253,CUST-4253,Ibadan,Mobile App,Returning
ORD-13254,CUST-4254,Kano,Mobile App,Returning
ORD-13255,CUST-4255,Kano,Web,Returning
ORD-13256,CUST-4256,Lagos,Mobile App,Loyal
ORD-13257,CUST-4257,Ibadan,Mobile App,New Customer
ORD-13258,CUST-4258,Lagos,Web,Returning
ORD-13259,CUST-4259,Lagos,Mobile App,New Customer
ORD-13260,CUST-4260,Port Harcourt,Web,Loyal
ORD-13261,CUST-4261,Port Harcourt,Web,Returning
ORD-13262,CUST-4262,Kano,Mobile App,Returning
ORD-13263,CUST-4263,Abuja,WhatsApp Commerce,Returning
ORD-13264,CUST-4264,Lagos,Mobile App,New Customer
ORD-13265,CUST-4265,Abuja,Web,Loyal
ORD-13266,CUST-4266,Lagos,Agent Network,Returning
ORD-13267,CUST-4267,Lagos,WhatsApp Commerce,Returning
ORD-13268,CUST-4268,Ibadan,Web,Loyal
ORD-13269,CUST-4269,Lagos,Agent Network,Returning
ORD-13270,CUST-4270,Kano,Mobile App,Returning
ORD-13271,CUST-4271,Kano,Web,New Customer
ORD-13272,CUST-4272,Abuja,Mobile App,New Customer
ORD-13273,CUST-4273,Port Harcourt,Mobile App,New Customer
ORD-13274,CUST-4274,Kano,Mobile App,Returning
ORD-13275,CUST-4275,Abuja,Mobile App,Loyal
ORD-13276,CUST-4276,Lagos,Web,Loyal
ORD-13277,CUST-4277,Abuja,Mobile App,Loyal
ORD-13278,CUST-4278,Kano,WhatsApp Commerce,Returning
ORD-13279,CUST-4279,Lagos,Mobile App,VIP
ORD-13280,CUST-4280,Abuja,Mobile App,New Customer
ORD-13281,CUST-4281,Kano,Web,Loyal
ORD-13282,CUST-4282,Port Harcourt,Mobile App,New Customer
ORD-13283,CUST-4283,Abuja,Agent Network,Returning
ORD-13284,CUST-4284,Ibadan,Mobile App,VIP
ORD-13285,CUST-4285,Port Harcourt,Agent Network,Loyal
ORD-13286,CUST-4286,Kano,WhatsApp Commerce,Loyal
ORD-13287,CUST-4287,Lagos,Web,VIP
ORD-13288,CUST-4288,Kano,WhatsApp Commerce,New Customer
ORD-13289,CUST-4289,Lagos,Mobile App,New Customer
ORD-13290,CUST-4290,Lagos,Agent Network,Returning
ORD-13291,CUST-4291,Kano,Web,Returning
ORD-13292,CUST-4292,Lagos,WhatsApp Commerce,Returning
ORD-13293,CUST-4293,Enugu,Web,Loyal
ORD-13294,CUST-4294,Ibadan,Mobile App,Loyal
ORD-13295,CUST-4295,Lagos,Web,Returning
ORD-13296,CUST-4296,Lagos,Mobile App,Loyal
ORD-13297,CUST-4297,Ibadan,Web,VIP
ORD-13298,CUST-4298,Ibadan,Mobile App,Returning
ORD-13299,CUST-4299,Lagos,Mobile App,New Customer
ORD-13300,CUST-4300,Abuja,Web,Loyal
ORD-13301,CUST-4301,Enugu,WhatsApp Commerce,Returning
ORD-13302,CUST-4302,Enugu,Mobile App,Returning
ORD-13303,CUST-4303,Abuja,Agent Network,New Customer
ORD-13304,CUST-4304,Abuja,Agent Network,VIP
ORD-13305,CUST-4305,Lagos,WhatsApp Commerce,New Customer
ORD-13306,CUST-4306,Abuja,WhatsApp Commerce,Returning
ORD-13307,CUST-4307,Port Harcourt,Mobile App,Loyal
ORD-13308,CUST-4308,Lagos,Agent Network,Loyal
ORD-13309,CUST-4309,Port Harcourt,Web,New Customer
ORD-13310,CUST-4310,Port Harcourt,Agent Network,Loyal
ORD-13311,CUST-4311,Lagos,Web,Loyal
ORD-13312,CUST-4312,Abuja,Web,New Customer
ORD-13313,CUST-4313,Port Harcourt,Mobile App,Loyal
ORD-13314,CUST-4314,Port Harcourt,Web,New Customer
ORD-13315,CUST-4315,Lagos,WhatsApp Commerce,New Customer
ORD-13316,CUST-4316,Lagos,Web,VIP
ORD-13317,CUST-4317,Lagos,Web,Loyal
ORD-13318,CUST-4318,Abuja,WhatsApp Commerce,Loyal
ORD-13319,CUST-4319,Ibadan,WhatsApp Commerce,New Customer
ORD-13320,CUST-4320,Abuja,Mobile App,Returning
ORD-13321,CUST-4321,Lagos,Mobile App,Loyal
ORD-13322,CUST-4322,Abuja,Mobile App,Returning
ORD-13323,CUST-4323,Port Harcourt,WhatsApp Commerce,Returning
ORD-13324,CUST-4324,Port Harcourt,Agent Network,Returning
ORD-13325,CUST-4325,Port Harcourt,WhatsApp Commerce,Returning
ORD-13326,CUST-4326,Abuja,Mobile App,Loyal
ORD-13327,CUST-4327,Kano,Agent Network,Loyal
ORD-13328,CUST-4328,Lagos,Mobile App,New Customer
ORD-13329,CUST-4329,Port Harcourt,WhatsApp Commerce,Returning
ORD-13330,CUST-4330,Abuja,WhatsApp Commerce,VIP
ORD-13331,CUST-4331,Abuja,Mobile App,Returning
ORD-13332,CUST-4332,Ibadan,WhatsApp Commerce,VIP
ORD-13333,CUST-4333,Lagos,WhatsApp Commerce,Returning
ORD-13334,CUST-4334,Port Harcourt,WhatsApp Commerce,New Customer
ORD-13335,CUST-4335,Abuja,WhatsApp Commerce,Loyal
ORD-13336,CUST-4336,Kano,Mobile App,VIP
ORD-13337,CUST-4337,Kano,Mobile App,Loyal
ORD-13338,CUST-4338,Lagos,Mobile App,Returning
ORD-13339,CUST-4339,Lagos,WhatsApp Commerce,New Customer
ORD-13340,CUST-4340,Port Harcourt,Web,Loyal
ORD-13341,CUST-4341,Kano,Web,Returning
ORD-13342,CUST-4342,Lagos,Mobile App,Loyal
ORD-13343,CUST-4343,Enugu,Mobile App,Returning
ORD-13344,CUST-4344,Lagos,Web,Loyal
ORD-13345,CUST-4345,Abuja,Agent Network,New Customer
ORD-13346,CUST-4346,Lagos,WhatsApp Commerce,Loyal
ORD-13347,CUST-4347,Enugu,Web,New Customer
ORD-13348,CUST-4348,Kano,Web,Returning
ORD-13349,CUST-4349,Kano,Mobile App,New Customer
ORD-13350,CUST-4350,Ibadan,Mobile App,Returning
ORD-13351,CUST-4351,Lagos,Web,Loyal
ORD-13352,CUST-4352,Enugu,Mobile App,Returning
ORD-13353,CUST-4353,Lagos,Mobile App,Loyal
ORD-13354,CUST-4354,Lagos,Mobile App,New Customer
ORD-13355,CUST-4355,Lagos,Mobile App,Loyal
ORD-13356,CUST-4356,Port Harcourt,Mobile App,Returning
ORD-13357,CUST-4357,Abuja,Web,New Customer
ORD-13358,CUST-4358,Lagos,Web,VIP
ORD-13359,CUST-4359,Lagos,Mobile App,New Customer
ORD-13360,CUST-4360,Lagos,Mobile App,Returning
ORD-13361,CUST-4361,Abuja,Agent Network,Returning
ORD-13362,CUST-4362,Abuja,Web,Loyal
ORD-13363,CUST-4363,Lagos,Agent Network,New Customer
ORD-13364,CUST-4364,Lagos,Mobile App,Returning
ORD-13365,CUST-4365,Lagos,Web,New Customer
ORD-13366,CUST-4366,Enugu,Mobile App,Loyal
ORD-13367,CUST-4367,Kano,Web,New Customer
ORD-13368,CUST-4368,Lagos,Web,New Customer
ORD-13369,CUST-4369,Abuja,Mobile App,VIP
ORD-13370,CUST-4370,Lagos,Mobile App,Loyal
ORD-13371,CUST-4371,Enugu,Web,New Customer
ORD-13372,CUST-4372,Lagos,Web,New Customer
ORD-13373,CUST-4373,Ibadan,WhatsApp Commerce,Loyal
ORD-13374,CUST-4374,Port Harcourt,Mobile App,Returning
ORD-13375,CUST-4375,Lagos,WhatsApp Commerce,Loyal
ORD-13376,CUST-4376,Abuja,WhatsApp Commerce,VIP
ORD-13377,CUST-4377,Kano,WhatsApp Commerce,Returning
ORD-13378,CUST-4378,Kano,Mobile App,VIP
ORD-13379,CUST-4379,Lagos,WhatsApp Commerce,Loyal
ORD-13380,CUST-4380,Kano,Mobile App,Returning
ORD-13381,CUST-4381,Kano,Web,Returning
ORD-13382,CUST-4382,Ibadan,Web,Loyal
ORD-13383,CUST-4383,Port Harcourt,Mobile App,New Customer
ORD-13384,CUST-4384,Lagos,Web,VIP
ORD-13385,CUST-4385,Ibadan,Web,New Customer
ORD-13386,CUST-4386,Port Harcourt,Mobile App,New Customer
ORD-13387,CUST-4387,Lagos,Mobile App,Returning
ORD-13388,CUST-4388,Enugu,Web,Loyal
